slot,parent_slot,cl_client,validator_id,validator,builder,relay,date,slot_in_epoch
[7852291](https://beaconcha.in/slot/7852291),7852289 (-2),Teku,618945,missed,,,2023-11-27 02:18:35,3
[7852344](https://beaconcha.in/slot/7852344),7852343 (-1),Prysm,848811,okx,Titan Builder,bloxroute (regulated),2023-11-27 02:29:11,24
[7852344](https://beaconcha.in/slot/7852344),7852343 (-1),Prysm,848811,okx,Titan Builder,bloxroute (max profit),2023-11-27 02:29:11,24
[7852631](https://beaconcha.in/slot/7852631),7852630 (-1),Lighthouse,316288,lido,beaverbuild.org,ultrasound,2023-11-27 03:26:35,23
[7853561](https://beaconcha.in/slot/7853561),7853560 (-1),Lighthouse,791340,coinbase,beaverbuild.org,bloxroute (max profit),2023-11-27 06:32:35,25
[7853903](https://beaconcha.in/slot/7853903),7853901 (-2),Prysm,454364,missed,,,2023-11-27 07:40:59,15
[7854119](https://beaconcha.in/slot/7854119),7854118 (-1),Lighthouse,195284,0x8b2fd67f513f9a3cd781ad09a1d4cc3081da2be1bc8235a274b93a1dafc04e6ddc3470d4e25985b09a11ae9d878545ac,,,2023-11-27 08:24:11,7
[7855040](https://beaconcha.in/slot/7855040),7855039 (-1),Prysm,812921,bitstamp,rsync-builder.xyz,flashbots,2023-11-27 11:28:23,0
[7855319](https://beaconcha.in/slot/7855319),7855318 (-1),Lighthouse,941079,figment,Titan Builder,bloxroute (regulated),2023-11-27 12:24:11,23
[7855417](https://beaconcha.in/slot/7855417),7855415 (-2),Prysm,825265,missed,,,2023-11-27 12:43:47,25
[7855630](https://beaconcha.in/slot/7855630),7855628 (-2),Nimbus,458966,missed,,,2023-11-27 13:26:23,14
[7856651](https://beaconcha.in/slot/7856651),7856650 (-1),Teku,88777,missed,,,2023-11-27 16:50:35,11
[7856983](https://beaconcha.in/slot/7856983),7856982 (-1),Lighthouse,334841,lido,Flashbots,ultrasound,2023-11-27 17:56:59,23
[7857280](https://beaconcha.in/slot/7857280),7857279 (-1),Lodestar,513148,lido,,,2023-11-27 18:56:23,0
[7858113](https://beaconcha.in/slot/7858113),7858111 (-2),Lighthouse,501464,bitshameddesk.eth,beaverbuild.org,bloxroute (max profit),2023-11-27 21:42:59,1
[7858113](https://beaconcha.in/slot/7858113),7858111 (-2),Lighthouse,501464,bitshameddesk.eth,beaverbuild.org,bloxroute (regulated),2023-11-27 21:42:59,1
[7858482](https://beaconcha.in/slot/7858482),7858481 (-1),Lighthouse,1005180,lido,Titan Builder,bloxroute (regulated),2023-11-27 22:56:47,18
[7859810](https://beaconcha.in/slot/7859810),7859808 (-2),Teku,952823,missed,,,2023-11-28 03:22:23,2
[7860376](https://beaconcha.in/slot/7860376),7860375 (-1),Prysm,220723,lido,rsync-builder.xyz,bloxroute (regulated),2023-11-28 05:15:35,24
[7860674](https://beaconcha.in/slot/7860674),7860672 (-2),Teku,712972,missed,,,2023-11-28 06:15:11,2
[7860800](https://beaconcha.in/slot/7860800),7860799 (-1),Nimbus,696687,rocketpool,rsync-builder.xyz,ultrasound,2023-11-28 06:40:23,0
[7861446](https://beaconcha.in/slot/7861446),7861444 (-2),Teku,79553,missed,,,2023-11-28 08:49:35,6
[7861667](https://beaconcha.in/slot/7861667),7861665 (-2),Teku,457615,missed,,,2023-11-28 09:33:47,3
[7861763](https://beaconcha.in/slot/7861763),7861759 (-4),Teku,558752,missed,,,2023-11-28 09:52:59,3
[7862009](https://beaconcha.in/slot/7862009),7862008 (-1),Lighthouse,862970,lido,Titan Builder,ultrasound,2023-11-28 10:42:11,25
[7862135](https://beaconcha.in/slot/7862135),7862134 (-1),Prysm,473607,0xa94860ee636c1e5566a041a1acb44ccf4c6310ff793aecd2cf3249d397ec19a358152ca99499cc737c851be02df937dd,,,2023-11-28 11:07:23,23
[7862528](https://beaconcha.in/slot/7862528),7862527 (-1),Prysm,806317,bitstamp,rsync-builder.xyz,flashbots,2023-11-28 12:25:59,0
[7862807](https://beaconcha.in/slot/7862807),7862806 (-1),Lodestar,525442,missed,,,2023-11-28 13:21:47,23
[7863185](https://beaconcha.in/slot/7863185),7863184 (-1),Prysm,210040,missed,,,2023-11-28 14:37:23,17
[7863257](https://beaconcha.in/slot/7863257),7863241 (-16),Prysm,7530,missed,,,2023-11-28 14:51:47,25
[7863426](https://beaconcha.in/slot/7863426),7863425 (-1),Lighthouse,921412,missed,,,2023-11-28 15:25:35,2
[7863607](https://beaconcha.in/slot/7863607),7863606 (-1),Lighthouse,332087,missed,,,2023-11-28 16:01:47,23
[7864579](https://beaconcha.in/slot/7864579),7864577 (-2),Lighthouse,43678,missed,,,2023-11-28 19:16:11,3
[7865472](https://beaconcha.in/slot/7865472),7865471 (-1),Prysm,799586,kraken,rsync-builder.xyz,flashbots,2023-11-28 22:14:47,0
[7865856](https://beaconcha.in/slot/7865856),7865855 (-1),Lighthouse,275,0xa78f553493cddb1837762e1c25d341d94b70a8c82185fce5dfc58b6302df3f33926efcbb69e1dabf15be06199e64671b,Titan Builder,flashbots,2023-11-28 23:31:35,0
[7866363](https://beaconcha.in/slot/7866363),7866362 (-1),Nimbus,331946,lido,builder0x69,ultrasound,2023-11-29 01:12:59,27
[7867114](https://beaconcha.in/slot/7867114),7867113 (-1),Prysm,945599,missed,,,2023-11-29 03:43:11,10
[7867415](https://beaconcha.in/slot/7867415),7867414 (-1),Lighthouse,497786,coinbase,rsync-builder.xyz,agnostic Gnosis,2023-11-29 04:43:23,23
[7867415](https://beaconcha.in/slot/7867415),7867414 (-1),Lighthouse,497786,coinbase,rsync-builder.xyz,ultrasound,2023-11-29 04:43:23,23
[7867567](https://beaconcha.in/slot/7867567),7867565 (-2),Teku,462050,missed,,,2023-11-29 05:13:47,15
[7867621](https://beaconcha.in/slot/7867621),7867617 (-4),Teku,454957,missed,,,2023-11-29 05:24:35,5
[7867887](https://beaconcha.in/slot/7867887),7867886 (-1),Lighthouse,473615,missed,,,2023-11-29 06:17:47,15
[7868588](https://beaconcha.in/slot/7868588),7868587 (-1),Lighthouse,2320,missed,,,2023-11-29 08:37:59,12
[7868856](https://beaconcha.in/slot/7868856),7868855 (-1),Lodestar,894537,missed,,,2023-11-29 09:31:35,24
[7869240](https://beaconcha.in/slot/7869240),7869239 (-1),Prysm,149971,lido,rsync-builder.xyz,bloxroute (max profit),2023-11-29 10:48:23,24
[7869312](https://beaconcha.in/slot/7869312),7869311 (-1),Lighthouse,879624,upbit,Titan Builder,bloxroute (regulated),2023-11-29 11:02:47,0
[7869312](https://beaconcha.in/slot/7869312),7869311 (-1),Lighthouse,879624,upbit,Titan Builder,flashbots,2023-11-29 11:02:47,0
[7869625](https://beaconcha.in/slot/7869625),7869624 (-1),Prysm,123884,lido,Titan Builder,bloxroute (regulated),2023-11-29 12:05:23,25
[7870376](https://beaconcha.in/slot/7870376),7870375 (-1),Nimbus,904136,0x9284237e973b18b9bcfa29c0854cd0191754c2fa15c99ebb92cf8354804f5d0b45be20cf9e9a2e26e3bef15f126b96ce,,,2023-11-29 14:35:35,8
[7870439](https://beaconcha.in/slot/7870439),7870438 (-1),Nimbus,283745,celsius,beaverbuild.org,ultrasound,2023-11-29 14:48:11,7
[7870439](https://beaconcha.in/slot/7870439),7870438 (-1),Nimbus,283745,celsius,beaverbuild.org,agnostic Gnosis,2023-11-29 14:48:11,7
[7870752](https://beaconcha.in/slot/7870752),7870751 (-1),Lighthouse,457418,abyss finance,rsync-builder.xyz,ultrasound,2023-11-29 15:50:47,0
[7870752](https://beaconcha.in/slot/7870752),7870751 (-1),Lighthouse,457418,abyss finance,rsync-builder.xyz,bloxroute (max profit),2023-11-29 15:50:47,0
[7871096](https://beaconcha.in/slot/7871096),7871095 (-1),Lighthouse,619587,0x96580f5e09febc54acbeaadb43e1b70dc93bbe1a533ab24f7b544a60b9b09dea444bc077773e89e34e5d7f302a66ecea,https://eth-builder.com,manifold,2023-11-29 16:59:35,24
[7871360](https://beaconcha.in/slot/7871360),7871359 (-1),Lighthouse,986114,missed,,,2023-11-29 17:52:23,0
[7871476](https://beaconcha.in/slot/7871476),7871474 (-2),Prysm,462402,missed,,,2023-11-29 18:15:35,20
[7872278](https://beaconcha.in/slot/7872278),7872277 (-1),Teku,952304,missed,,,2023-11-29 20:55:59,22
[7872316](https://beaconcha.in/slot/7872316),7872315 (-1),Prysm,930552,0xa41a9571c34621b3edd67d3eaa3202c56881e03faf681da110b14088ca9de65ae66469f5e9d95a45f0773f91c1b73c3d,,,2023-11-29 21:03:35,28
[7873345](https://beaconcha.in/slot/7873345),7873344 (-1),Teku,952257,missed,,,2023-11-30 00:29:23,1
[7873838](https://beaconcha.in/slot/7873838),7873837 (-1),Teku,952388,missed,,,2023-11-30 02:07:59,14
[7874881](https://beaconcha.in/slot/7874881),7874880 (-1),Lodestar,522821,missed,,,2023-11-30 05:36:35,1
[7875653](https://beaconcha.in/slot/7875653),7875651 (-2),Prysm,697350,missed,,,2023-11-30 08:10:59,5
[7876056](https://beaconcha.in/slot/7876056),7876055 (-1),Lighthouse,771801,0xa2ff8561e2cbacc442a306788a2bdf0362f53e377662c508766ac4758b93d44acd2cf46eb9ba381d35be959bcd5e17c5,rsync-builder.xyz,bloxroute (regulated),2023-11-30 09:31:35,24
[7876056](https://beaconcha.in/slot/7876056),7876055 (-1),Lighthouse,771801,0xa2ff8561e2cbacc442a306788a2bdf0362f53e377662c508766ac4758b93d44acd2cf46eb9ba381d35be959bcd5e17c5,rsync-builder.xyz,bloxroute (max profit),2023-11-30 09:31:35,24
[7876128](https://beaconcha.in/slot/7876128),7876127 (-1),Lodestar,511563,missed,,,2023-11-30 09:45:59,0
[7876208](https://beaconcha.in/slot/7876208),7876207 (-1),Prysm,615265,okx,Titan Builder,bloxroute (regulated),2023-11-30 10:01:59,16
[7876221](https://beaconcha.in/slot/7876221),7876220 (-1),Lighthouse,986106,missed,,,2023-11-30 10:04:35,29
[7876633](https://beaconcha.in/slot/7876633),7876632 (-1),Lighthouse,94771,missed,,,2023-11-30 11:26:59,25
[7876730](https://beaconcha.in/slot/7876730),7876728 (-2),Lighthouse,865919,missed,,,2023-11-30 11:46:23,26
[7876802](https://beaconcha.in/slot/7876802),7876801 (-1),Prysm,798068,missed,,,2023-11-30 12:00:47,2
[7876944](https://beaconcha.in/slot/7876944),7876942 (-2),Prysm,1044968,missed,,,2023-11-30 12:29:11,16
[7877152](https://beaconcha.in/slot/7877152),7877151 (-1),Lodestar,522564,missed,,,2023-11-30 13:10:47,0
[7877403](https://beaconcha.in/slot/7877403),7877402 (-1),Teku,23505,missed,,,2023-11-30 14:00:59,27
[7877543](https://beaconcha.in/slot/7877543),7877542 (-1),Nimbus,953603,rocketpool,beaverbuild.org,bloxroute (max profit),2023-11-30 14:28:59,7
[7877626](https://beaconcha.in/slot/7877626),7877625 (-1),Teku,1040541,missed,,,2023-11-30 14:45:35,26
[7879067](https://beaconcha.in/slot/7879067),7879065 (-2),Lighthouse,755706,missed,,,2023-11-30 19:33:47,27
[7879138](https://beaconcha.in/slot/7879138),7879137 (-1),Lighthouse,912906,kraken,https://edennetwork.io,eden,2023-11-30 19:47:59,2
[7879328](https://beaconcha.in/slot/7879328),7879327 (-1),Prysm,733964,staked.us,rsync-builder.xyz,flashbots,2023-11-30 20:25:59,0
[7879347](https://beaconcha.in/slot/7879347),7879345 (-2),Lighthouse,1040859,missed,,,2023-11-30 20:29:47,19
[7880045](https://beaconcha.in/slot/7880045),7880044 (-1),Prysm,46861,missed,,,2023-11-30 22:49:23,13
[7880695](https://beaconcha.in/slot/7880695),7880679 (-16),Prysm,21605,missed,,,2023-12-01 00:59:23,23
[7880705](https://beaconcha.in/slot/7880705),7880703 (-2),Lighthouse,418605,binance,beaverbuild.org,bloxroute (max profit),2023-12-01 01:01:23,1
[7881124](https://beaconcha.in/slot/7881124),7881123 (-1),Lighthouse,316644,missed,,,2023-12-01 02:25:11,4
[7881668](https://beaconcha.in/slot/7881668),7881666 (-2),Teku,445020,missed,,,2023-12-01 04:13:59,4
[7882338](https://beaconcha.in/slot/7882338),7882337 (-1),Lodestar,621163,missed,,,2023-12-01 06:27:59,2
[7882780](https://beaconcha.in/slot/7882780),7882779 (-1),Lodestar,879599,missed,,,2023-12-01 07:56:23,28
[7882944](https://beaconcha.in/slot/7882944),7882943 (-1),Prysm,497446,0xa9624bf9909d127aeb604761a78ed03741ba10e2cfd47bbbda3192b39afcfc37487a6e2495cf3e096c0093bfd6d7b64e,Flashbots,flashbots,2023-12-01 08:29:11,0
[7883001](https://beaconcha.in/slot/7883001),7882999 (-2),Prysm,444055,missed,,,2023-12-01 08:40:35,25
[7883294](https://beaconcha.in/slot/7883294),7883293 (-1),Lighthouse,316748,lido,,,2023-12-01 09:39:11,30
[7883915](https://beaconcha.in/slot/7883915),7883914 (-1),Prysm,790801,0xa41f81db2b083a3e5a39d082f067879a25c97f80a9d378af45aaf87c4c797440f49879e98e4998b11f26a7eb241b1eb4,beaverbuild.org,ultrasound,2023-12-01 11:43:23,11
[7884215](https://beaconcha.in/slot/7884215),7884214 (-1),Lighthouse,874399,lido,beaverbuild.org,ultrasound,2023-12-01 12:43:23,23
[7884599](https://beaconcha.in/slot/7884599),7884598 (-1),Lighthouse,567636,0x93f62c9086bb2f28b2a8946e0b9044eb985f394ff5622fa32423e2cd36b76b78f215aaa359ef507ca491cb721a1d3889,,,2023-12-01 14:00:11,23
[7884640](https://beaconcha.in/slot/7884640),7884639 (-1),Prysm,942672,liquid collective,Flashbots,flashbots,2023-12-01 14:08:23,0
[7886369](https://beaconcha.in/slot/7886369),7886368 (-1),Lighthouse,490968,missed,,,2023-12-01 19:54:11,1
[7886848](https://beaconcha.in/slot/7886848),7886847 (-1),Prysm,848636,upbit,beaverbuild.org,bloxroute (regulated),2023-12-01 21:29:59,0
[7886880](https://beaconcha.in/slot/7886880),7886879 (-1),Prysm,1001933,abyss finance,Titan Builder,flashbots,2023-12-01 21:36:23,0
[7887702](https://beaconcha.in/slot/7887702),7887701 (-1),Teku,293232,rocketpool,beaverbuild.org,bloxroute (regulated),2023-12-02 00:20:47,22
[7887702](https://beaconcha.in/slot/7887702),7887701 (-1),Teku,293232,rocketpool,beaverbuild.org,bloxroute (max profit),2023-12-02 00:20:47,22
[7887867](https://beaconcha.in/slot/7887867),7887866 (-1),Lighthouse,986084,missed,,,2023-12-02 00:53:47,27
[7887962](https://beaconcha.in/slot/7887962),7887961 (-1),Lighthouse,634366,coinbase,rsync-builder.xyz,flashbots,2023-12-02 01:12:47,26
[7887962](https://beaconcha.in/slot/7887962),7887961 (-1),Lighthouse,634366,coinbase,rsync-builder.xyz,bloxroute (max profit),2023-12-02 01:12:47,26
[7888352](https://beaconcha.in/slot/7888352),7888351 (-1),Lighthouse,862401,0xa9c3c9bdb826f91ce16ffbcd549b81df3be27bd1841b5df2c82b2354d1f7f00b569c4f86710fd07f17d30f6de1aa0fc0,rsync-builder.xyz,bloxroute (max profit),2023-12-02 02:30:47,0
[7888352](https://beaconcha.in/slot/7888352),7888351 (-1),Lighthouse,862401,0xa9c3c9bdb826f91ce16ffbcd549b81df3be27bd1841b5df2c82b2354d1f7f00b569c4f86710fd07f17d30f6de1aa0fc0,rsync-builder.xyz,flashbots,2023-12-02 02:30:47,0
[7889057](https://beaconcha.in/slot/7889057),7889056 (-1),Prysm,661982,kraken,rsync-builder.xyz,flashbots,2023-12-02 04:51:47,1
[7889497](https://beaconcha.in/slot/7889497),7889496 (-1),Lodestar,620919,lido,,,2023-12-02 06:19:47,25
[7889624](https://beaconcha.in/slot/7889624),7889623 (-1),Lighthouse,9998,missed,,,2023-12-02 06:45:11,24
[7889827](https://beaconcha.in/slot/7889827),7889826 (-1),Nimbus,285451,missed,,,2023-12-02 07:25:47,3
[7890060](https://beaconcha.in/slot/7890060),7890055 (-5),Teku,458196,missed,,,2023-12-02 08:12:23,12
[7890698](https://beaconcha.in/slot/7890698),7890695 (-3),Teku,631815,missed,,,2023-12-02 10:19:59,10
[7891069](https://beaconcha.in/slot/7891069),7891068 (-1),Lighthouse,332019,lido,,,2023-12-02 11:34:11,29
[7891493](https://beaconcha.in/slot/7891493),7891492 (-1),Lighthouse,316762,lido,Titan Builder,bloxroute (max profit),2023-12-02 12:58:59,5
[7891493](https://beaconcha.in/slot/7891493),7891492 (-1),Lighthouse,316762,lido,Titan Builder,ultrasound,2023-12-02 12:58:59,5
[7891808](https://beaconcha.in/slot/7891808),7891807 (-1),Prysm,472214,kraken,rsync-builder.xyz,flashbots,2023-12-02 14:01:59,0
[7891992](https://beaconcha.in/slot/7891992),7891990 (-2),Teku,458967,missed,,,2023-12-02 14:38:47,24
[7892608](https://beaconcha.in/slot/7892608),7892607 (-1),Nimbus,915902,rocketpool,rsync-builder.xyz,ultrasound,2023-12-02 16:41:59,0
[7893088](https://beaconcha.in/slot/7893088),7893087 (-1),Prysm,891116,0xaa74d110821d06bde6cf6340dd444c058d8459a8ad182182e566fbb6a57bad52828396590e78d7a1c517a03d35c1ab34,,,2023-12-02 18:17:59,0
[7893560](https://beaconcha.in/slot/7893560),7893559 (-1),Lodestar,522474,lido,,,2023-12-02 19:52:23,24
[7893949](https://beaconcha.in/slot/7893949),7893931 (-18),Prysm,7518,missed,,,2023-12-02 21:10:11,29
[7894188](https://beaconcha.in/slot/7894188),7894187 (-1),Prysm,473625,missed,,,2023-12-02 21:57:59,12
[7895089](https://beaconcha.in/slot/7895089),7895088 (-1),Lighthouse,331979,lido,,,2023-12-03 00:58:11,17
[7895459](https://beaconcha.in/slot/7895459),7895457 (-2),Teku,622170,missed,,,2023-12-03 02:12:11,3
[7895525](https://beaconcha.in/slot/7895525),7895523 (-2),Lighthouse,811191,missed,,,2023-12-03 02:25:23,5
[7896171](https://beaconcha.in/slot/7896171),7896170 (-1),Prysm,515330,0x9557527dbe8bb8587a4ea706445845478713849d9dd62f04ced8732e344d00e2a73679dd00e662b15283d7360da2e3eb,Titan Builder,ultrasound,2023-12-03 04:34:35,11
[7896171](https://beaconcha.in/slot/7896171),7896170 (-1),Prysm,515330,0x9557527dbe8bb8587a4ea706445845478713849d9dd62f04ced8732e344d00e2a73679dd00e662b15283d7360da2e3eb,Titan Builder,bloxroute (max profit),2023-12-03 04:34:35,11
[7896171](https://beaconcha.in/slot/7896171),7896170 (-1),Prysm,515330,0x9557527dbe8bb8587a4ea706445845478713849d9dd62f04ced8732e344d00e2a73679dd00e662b15283d7360da2e3eb,Titan Builder,flashbots,2023-12-03 04:34:35,11
[7896294](https://beaconcha.in/slot/7896294),7896293 (-1),Prysm,883846,lido,beaverbuild.org,agnostic Gnosis,2023-12-03 04:59:11,6
[7896294](https://beaconcha.in/slot/7896294),7896293 (-1),Prysm,883846,lido,beaverbuild.org,ultrasound,2023-12-03 04:59:11,6
[7899394](https://beaconcha.in/slot/7899394),7899393 (-1),Prysm,494640,missed,,,2023-12-03 15:19:11,2
[7899638](https://beaconcha.in/slot/7899638),7899636 (-2),Teku,444515,missed,,,2023-12-03 16:07:59,22
[7899824](https://beaconcha.in/slot/7899824),7899823 (-1),Lighthouse,331972,missed,,,2023-12-03 16:45:11,16
[7899863](https://beaconcha.in/slot/7899863),7899862 (-1),Lighthouse,334914,lido,rsync-builder.xyz,bloxroute (max profit),2023-12-03 16:52:59,23
[7900192](https://beaconcha.in/slot/7900192),7900191 (-1),Nimbus,592019,rocketpool,rsync-builder.xyz,flashbots,2023-12-03 17:58:47,0
[7900311](https://beaconcha.in/slot/7900311),7900310 (-1),Lighthouse,1021513,coinbase,https://eth-builder.com,ultrasound,2023-12-03 18:22:35,23
[7900374](https://beaconcha.in/slot/7900374),7900373 (-1),Lighthouse,920922,0xae5ad292ce45a46028c16eee59d21828b4fa62cba0c64f8d0279357d990adcd5dfd000bb2b4f9bb01b10f30bb5fba88c,rsync-builder.xyz,agnostic Gnosis,2023-12-03 18:35:11,22
[7900374](https://beaconcha.in/slot/7900374),7900373 (-1),Lighthouse,920922,0xae5ad292ce45a46028c16eee59d21828b4fa62cba0c64f8d0279357d990adcd5dfd000bb2b4f9bb01b10f30bb5fba88c,rsync-builder.xyz,ultrasound,2023-12-03 18:35:11,22
[7901159](https://beaconcha.in/slot/7901159),7901157 (-2),Teku,950130,missed,,,2023-12-03 21:12:11,7
[7901694](https://beaconcha.in/slot/7901694),7901693 (-1),Lighthouse,316461,missed,,,2023-12-03 22:59:11,30
[7901920](https://beaconcha.in/slot/7901920),7901919 (-1),Lighthouse,358682,kraken,rsync-builder.xyz,flashbots,2023-12-03 23:44:23,0
[7902040](https://beaconcha.in/slot/7902040),7902039 (-1),Teku,617273,0x8586d5519556118fdd6628757db3b746931f0815dcd29c2872c64476f2407dfc31094c212cfdb0c28b32ed87442a2f97,,,2023-12-04 00:08:23,24
[7902391](https://beaconcha.in/slot/7902391),7902390 (-1),Lighthouse,1027667,0xac2e3ad086a155d4b1501a37be5967099c19f4fcbe3699c41339ff06629a1b1a2ff1206803d417d92267922dc060667c,rsync-builder.xyz,flashbots,2023-12-04 01:18:35,23
[7903331](https://beaconcha.in/slot/7903331),7903329 (-2),Teku,952819,missed,,,2023-12-04 04:26:35,3
[7904170](https://beaconcha.in/slot/7904170),7904169 (-1),Teku,1041600,missed,,,2023-12-04 07:14:23,10
[7904238](https://beaconcha.in/slot/7904238),7904236 (-2),Teku,670868,missed,,,2023-12-04 07:27:59,14
[7904452](https://beaconcha.in/slot/7904452),7904449 (-3),Teku,619376,missed,,,2023-12-04 08:10:47,4
[7904458](https://beaconcha.in/slot/7904458),7904456 (-2),Teku,848991,missed,,,2023-12-04 08:11:59,10
[7904486](https://beaconcha.in/slot/7904486),7904480 (-6),Teku,952829,missed,,,2023-12-04 08:17:35,6
[7904768](https://beaconcha.in/slot/7904768),7904767 (-1),Lighthouse,405398,nacusy.eth,beaverbuild.org,ultrasound,2023-12-04 09:13:59,0
[7905433](https://beaconcha.in/slot/7905433),7905431 (-2),Lighthouse,806178,missed,,,2023-12-04 11:26:59,25
[7905641](https://beaconcha.in/slot/7905641),7905636 (-5),Teku,447149,missed,,,2023-12-04 12:08:35,9
[7905819](https://beaconcha.in/slot/7905819),7905818 (-1),Lighthouse,986084,missed,,,2023-12-04 12:44:11,27
[7906199](https://beaconcha.in/slot/7906199),7906198 (-1),Nimbus,869216,0x8a3aff7a715dc1b2d0a725ba97b23663dfcf7a6e6aaa1204e54f13bfc70a4f089081f2cea5ec9af805bdd1a85d4d771c,,,2023-12-04 14:00:11,23
[7906426](https://beaconcha.in/slot/7906426),7906425 (-1),Lighthouse,407832,0x8fef3b90aa3cabf8c8680a2ea0f8545e433410e66cb1e8b3af5fa3e728e0a20dae3a52e52df3186b1ecf8e93345922ff,builder0x69,flashbots,2023-12-04 14:45:35,26
[7906426](https://beaconcha.in/slot/7906426),7906425 (-1),Lighthouse,407832,0x8fef3b90aa3cabf8c8680a2ea0f8545e433410e66cb1e8b3af5fa3e728e0a20dae3a52e52df3186b1ecf8e93345922ff,builder0x69,agnostic Gnosis,2023-12-04 14:45:35,26
[7906426](https://beaconcha.in/slot/7906426),7906425 (-1),Lighthouse,407832,0x8fef3b90aa3cabf8c8680a2ea0f8545e433410e66cb1e8b3af5fa3e728e0a20dae3a52e52df3186b1ecf8e93345922ff,builder0x69,ultrasound,2023-12-04 14:45:35,26
[7906675](https://beaconcha.in/slot/7906675),7906673 (-2),Lighthouse,289660,missed,,,2023-12-04 15:35:23,19
[7907076](https://beaconcha.in/slot/7907076),7907073 (-3),Prysm,444004,missed,,,2023-12-04 16:55:35,4
[7908101](https://beaconcha.in/slot/7908101),7908100 (-1),Lighthouse,421372,coinspot,Flashbots,flashbots,2023-12-04 20:20:35,5
[7908101](https://beaconcha.in/slot/7908101),7908100 (-1),Lighthouse,421372,coinspot,Flashbots,agnostic Gnosis,2023-12-04 20:20:35,5
[7908101](https://beaconcha.in/slot/7908101),7908100 (-1),Lighthouse,421372,coinspot,Flashbots,ultrasound,2023-12-04 20:20:35,5
[7908529](https://beaconcha.in/slot/7908529),7908495 (-34),Teku,7516,missed,,,2023-12-04 21:46:11,17
[7908814](https://beaconcha.in/slot/7908814),7908813 (-1),Prysm,473605,0x87335052bbbbac71cfe561af879a569896b36159dd370b91f1096ecab5d01b0949b24079d07d37ddd4ebcc687caaaa87,,,2023-12-04 22:43:11,14
[7908868](https://beaconcha.in/slot/7908868),7908865 (-3),Teku,492345,missed,,,2023-12-04 22:53:59,4
[7909219](https://beaconcha.in/slot/7909219),7909218 (-1),Teku,196341,0x93cc188affd769a77a52fde4482cd6f2e31c27f521fd71603100ba46664934cc094246a6ef73d5b1e88533f454a0e6eb,rsync-builder.xyz,agnostic Gnosis,2023-12-05 00:04:11,3
[7909905](https://beaconcha.in/slot/7909905),7909904 (-1),Prysm,200335,missed,,,2023-12-05 02:21:23,17
[7910133](https://beaconcha.in/slot/7910133),7910120 (-13),Prysm,21601,missed,,,2023-12-05 03:06:59,21
[7910265](https://beaconcha.in/slot/7910265),7910264 (-1),Lighthouse,843003,figment,beaverbuild.org,bloxroute (regulated),2023-12-05 03:33:23,25
[7910339](https://beaconcha.in/slot/7910339),7910337 (-2),Lighthouse,472195,missed,,,2023-12-05 03:48:11,3
[7910515](https://beaconcha.in/slot/7910515),7910514 (-1),Lighthouse,986118,missed,,,2023-12-05 04:23:23,19
[7910784](https://beaconcha.in/slot/7910784),7910783 (-1),Lighthouse,575280,0xb22dee51d0d1eca67078afa4bca009223e97fa850558e630b718807ebab7caeb4515344fcf49672a6df94e394bae5d15,Titan Builder,bloxroute (max profit),2023-12-05 05:17:11,0
[7911040](https://beaconcha.in/slot/7911040),7911039 (-1),Lighthouse,782143,0xaab10dfd0e09391eec28e0026eccfd5a32f99c80373189dc14d3fb2c310e9d50b119ce9743b70005b15715147fcf02d4,rsync-builder.xyz,flashbots,2023-12-05 06:08:23,0
[7911061](https://beaconcha.in/slot/7911061),7911060 (-1),Lighthouse,1000025,abyss finance,beaverbuild.org,bloxroute (max profit),2023-12-05 06:12:35,21
[7911298](https://beaconcha.in/slot/7911298),7911297 (-1),Lighthouse,472223,missed,,,2023-12-05 06:59:59,2
[7912462](https://beaconcha.in/slot/7912462),7912461 (-1),Lighthouse,1033331,lido,Titan Builder,agnostic Gnosis,2023-12-05 10:52:47,14
[7912506](https://beaconcha.in/slot/7912506),7912505 (-1),Lighthouse,495256,0xb1518012a7b081006afb4ee43e5c1263f91d67c200f9a3912680c47dd91e18dba2eb8891333c71ec626452d399b6c0d0,beaverbuild.org,bloxroute (regulated),2023-12-05 11:01:35,26
[7912851](https://beaconcha.in/slot/7912851),7912850 (-1),Lighthouse,421830,coinspot,rsync-builder.xyz,ultrasound,2023-12-05 12:10:35,19
[7912851](https://beaconcha.in/slot/7912851),7912850 (-1),Lighthouse,421830,coinspot,rsync-builder.xyz,agnostic Gnosis,2023-12-05 12:10:35,19
[7912868](https://beaconcha.in/slot/7912868),7912864 (-4),Teku,974336,missed,,,2023-12-05 12:13:59,4
[7912898](https://beaconcha.in/slot/7912898),7912897 (-1),Prysm,594645,kraken,penguinbuild.org,flashbots,2023-12-05 12:19:59,2
[7913019](https://beaconcha.in/slot/7913019),7913018 (-1),Lighthouse,768229,0xa5f341c05ca35dbc5281cbbf100d1b6fce1ddb2350014a8f2cbfdcf52c785a6aa9d3200fe5064eca9018a93da676737b,rsync-builder.xyz,bloxroute (regulated),2023-12-05 12:44:11,27
[7913318](https://beaconcha.in/slot/7913318),7913317 (-1),Lighthouse,873184,lido,Titan Builder,bloxroute (max profit),2023-12-05 13:43:59,6
[7913473](https://beaconcha.in/slot/7913473),7913472 (-1),Lighthouse,361747,missed,,,2023-12-05 14:14:59,1
