slot,validator_id,validator,builder,relay,cl_client,date,slot_in_epoch
[6923304](https://beaconcha.in/slot/6923304),16977,0xa2b2284c7b5b6d56e30c57b285d0c4d4a4ee1c5b8ee38af916d0ba8aa7dba7f7e547678560c9c7db9f3d833b087dda99,,,Lighthouse,2023-07-21 01:41:11,8
[6923777](https://beaconcha.in/slot/6923777),614836,coinbase,builder0x69,ultrasound,Lighthouse,2023-07-21 03:15:47,1
[6923777](https://beaconcha.in/slot/6923777),614836,coinbase,builder0x69,ultrasound,Prysm,2023-07-21 03:15:47,1
[6923777](https://beaconcha.in/slot/6923777),614836,coinbase,builder0x69,agnostic Gnosis,Lighthouse,2023-07-21 03:15:47,1
[6923777](https://beaconcha.in/slot/6923777),614836,coinbase,builder0x69,agnostic Gnosis,Prysm,2023-07-21 03:15:47,1
[6924644](https://beaconcha.in/slot/6924644),234713,lido,builder0x69,blocknative,Prysm,2023-07-21 06:09:11,4
[6926353](https://beaconcha.in/slot/6926353),474620,stakefish,builder0x69,blocknative,Lighthouse,2023-07-21 11:50:59,17
[6932577](https://beaconcha.in/slot/6932577),161166,frax finance,builder0x69,flashbots,Prysm,2023-07-22 08:35:47,1
[6933120](https://beaconcha.in/slot/6933120),109502,lido,beaverbuild.org,blocknative,Lighthouse,2023-07-22 10:24:23,0
[6937268](https://beaconcha.in/slot/6937268),202662,p2p.org,beaverbuild.org,blocknative,Teku,2023-07-23 00:13:59,20
[6944417](https://beaconcha.in/slot/6944417),426600,0xb71cfe61e1580c17bb346dab0cb0728b45b7cdee64a00e3c8aa1a7562c05092b4333313f0100a071a0bdfd3330f769e9,BloXroute,bloxroute (max profit),Lighthouse,2023-07-24 00:03:47,1
[6949920](https://beaconcha.in/slot/6949920),209597,lido,,,Lighthouse,2023-07-24 18:24:23,0
[6950277](https://beaconcha.in/slot/6950277),8733,lido,rsync-builder.xyz,bloxroute (max profit),Prysm,2023-07-24 19:35:47,5
[6950277](https://beaconcha.in/slot/6950277),8733,lido,rsync-builder.xyz,blocknative,Prysm,2023-07-24 19:35:47,5
[6952819](https://beaconcha.in/slot/6952819),31607,lido,rsync-builder.xyz,bloxroute (regulated),Lighthouse,2023-07-25 04:04:11,19
[6952819](https://beaconcha.in/slot/6952819),31607,lido,rsync-builder.xyz,bloxroute (max profit),Lighthouse,2023-07-25 04:04:11,19
[6952819](https://beaconcha.in/slot/6952819),31607,lido,rsync-builder.xyz,blocknative,Lighthouse,2023-07-25 04:04:11,19
[6953057](https://beaconcha.in/slot/6953057),79803,coinbase,rsync-builder.xyz,bloxroute (max profit),Nimbus,2023-07-25 04:51:47,1
[6957562](https://beaconcha.in/slot/6957562),496432,staked.us,beaverbuild.org,blocknative,Prysm,2023-07-25 19:52:47,26
[6957562](https://beaconcha.in/slot/6957562),496432,staked.us,beaverbuild.org,bloxroute (max profit),Prysm,2023-07-25 19:52:47,26
[6959388](https://beaconcha.in/slot/6959388),108239,rocketpool,beaverbuild.org,bloxroute (max profit),Nimbus,2023-07-26 01:57:59,28
[6963196](https://beaconcha.in/slot/6963196),496781,lido,rsync-builder.xyz,bloxroute (max profit),Prysm,2023-07-26 14:39:35,28
[6963196](https://beaconcha.in/slot/6963196),496781,lido,rsync-builder.xyz,blocknative,Prysm,2023-07-26 14:39:35,28
[6964936](https://beaconcha.in/slot/6964936),697391,lido,rsync-builder.xyz,bloxroute (max profit),Lighthouse,2023-07-26 20:27:35,8
[6966475](https://beaconcha.in/slot/6966475),406298,lido,beaverbuild.org,bloxroute (max profit),Teku,2023-07-27 01:35:23,11
[6966475](https://beaconcha.in/slot/6966475),406298,lido,beaverbuild.org,blocknative,Teku,2023-07-27 01:35:23,11
[6966690](https://beaconcha.in/slot/6966690),125747,coinbase,rsync-builder.xyz,bloxroute (max profit),Prysm,2023-07-27 02:18:23,2
[6967171](https://beaconcha.in/slot/6967171),445019,stakewise,beaverbuild.org,blocknative,Nimbus,2023-07-27 03:54:35,3
[6970854](https://beaconcha.in/slot/6970854),462400,lido,beaverbuild.org,blocknative,Nimbus,2023-07-27 16:11:11,6
[6970979](https://beaconcha.in/slot/6970979),612640,0xae48ecc38c9834ea28a13d5a9215f02365d41432405d5d298207156387d6f64a82e2e31d14b4fcdae15cf52e87d97dbd,rsync-builder.xyz,bloxroute (max profit),Nimbus,2023-07-27 16:36:11,3
[6971101](https://beaconcha.in/slot/6971101),595532,binance,builder0x69,blocknative,Prysm,2023-07-27 17:00:35,29
[6979876](https://beaconcha.in/slot/6979876),25120,lido,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-07-28 22:15:35,4
[6980802](https://beaconcha.in/slot/6980802),2159,figment,beaverbuild.org,blocknative,Nimbus,2023-07-29 01:20:47,2
[6982987](https://beaconcha.in/slot/6982987),110479,binance,rsync-builder.xyz,bloxroute (regulated),Lighthouse,2023-07-29 08:37:47,11
[6984647](https://beaconcha.in/slot/6984647),9200,lido,rsync-builder.xyz,blocknative,Nimbus,2023-07-29 14:09:47,7
[6984944](https://beaconcha.in/slot/6984944),561040,stakefish,builder0x69,blocknative,Nimbus,2023-07-29 15:09:11,16
[6987811](https://beaconcha.in/slot/6987811),468533,rocketpool,builder0x69,blocknative,Nimbus,2023-07-30 00:42:35,3
[6991426](https://beaconcha.in/slot/6991426),450034,lido,,,Lighthouse,2023-07-30 12:45:35,2
[6993699](https://beaconcha.in/slot/6993699),670658,lido,rsync-builder.xyz,bloxroute (max profit),Prysm,2023-07-30 20:20:11,3
[6994946](https://beaconcha.in/slot/6994946),622171,stakefish,rsync-builder.xyz,bloxroute (max profit),Prysm,2023-07-31 00:29:35,2
[6996964](https://beaconcha.in/slot/6996964),209028,rocketpool,,,Teku,2023-07-31 07:13:11,4
[6997955](https://beaconcha.in/slot/6997955),442342,0x91ff58f709f8e80b9c081ab6848cabf50b3b13dec97f89c292e8af37dfd31da3d834d6af90f6e96eb514ebb224f153f0,builder0x69,blocknative,Prysm,2023-07-31 10:31:23,3
[6998657](https://beaconcha.in/slot/6998657),158950,lido,BloXroute,bloxroute (max profit),Teku,2023-07-31 12:51:47,1
